sep=,
DeviceTag:,DEMO6_2,,,,,,,,,,,,,,,,,
FirmwareVersion:,1.9.1,,,,,,,,,,,,,,,,,
AppVersion:,2023.6.1,,,,,,,,,,,,,,,,,
SyncStatus:,Synced,,,,,,,,,,,,,,,,,
OutputRate:,60Hz,,,,,,,,,,,,,,,,,
FilterProfile:,General,,,,,,,,,,,,,,,,,
Measurement Mode:,Sensor fusion Mode - Complete (Quaternion),,,,,,,,,,,,,,,,,
StartTime:,2025-02-09 22:14:52.174 -0600,,,,,,,,,,,,,,,,,
 2025,,,,,,,,,,,,,,,,,,,

PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z
489, 476502239, 0.39890024, 0.58984154, 0.539694, -0.44910842, -1.0505923, 0.850951, -0.009364128
490, 476518906, 0.38946906, 0.58373, 0.5422056, -0.46215641, -0.8325202, 0.69606024, -0.21578598
491, 476535573, 0.3810584, 0.57726187, 0.5438928, -0.4751277, 0.020465406, 0.42978615, -0.740572
492, 476552240, 0.37340963, 0.57050544, 0.54549646, -0.4873652, 0.6643396, 0.81696355, -0.73446083
493, 476568907, 0.36620733, 0.5635452, 0.5478214, -0.49820006, 0.93915933, 0.9415718, -0.38555908
494, 476585574, 0.35864434, 0.5569985, 0.55035305, -0.50817406, 1.4352181, 1.033094, -0.6478863
495, 476602241, 0.35091516, 0.55126923, 0.5519327, -0.5180093, 2.0555112, 0.6338713, -1.2041016
496, 476618908, 0.34380454, 0.5459291, 0.5530215, -0.5271903, 2.1889787, 0.08470426, -1.6451521
497, 476635575, 0.3370475, 0.54130024, 0.5536818, -0.53556705, 1.6553084, 0.45106167, -0.99640465
498, 476652242, 0.3306735, 0.5378503, 0.5527642, -0.5438994, 1.7782044, 0.8458488, -0.23775959
499, 476668909, 0.3238111, 0.5355534, 0.5504267, -0.55259573, 1.6857415, 1.6896619, 0.25456142
500, 476685576, 0.3164495, 0.5346638, 0.5460558, -0.5619787, 2.4874063, 1.1754079, 0.75207233
501, 476702243, 0.3105409, 0.5339695, 0.54031515, -0.57140446, 3.1988082, 0.33072764, 0.9367466
502, 476718910, 0.30649376, 0.5327249, 0.53521824, -0.57949084, 4.1531916, 0.72063595, 0.5499172
503, 476735577, 0.303389, 0.53104687, 0.53074247, -0.5867359, 4.3048463, 0.5812877, 0.70788765
504, 476752244, 0.30113196, 0.528841, 0.52719814, -0.5930525, 4.140102, 1.083184, 0.8847637
505, 476768911, 0.29964802, 0.52659726, 0.52358776, -0.5989698, 4.1541214, 1.5741056, 0.9308176
506, 476785578, 0.2987847, 0.52489495, 0.5190912, -0.60478073, 4.620761, 2.5035517, 0.42786407
507, 476802245, 0.29852656, 0.5242403, 0.5126899, -0.6109056, 6.560228, 3.0677366, -0.4954958
508, 476818912, 0.29920867, 0.52479106, 0.50576645, -0.61585, 8.6208105, 4.0388827, -1.8957648
509, 476835579, 0.30198202, 0.5295732, 0.49788007, -0.6168281, 13.395344, 3.6903744, -4.1253176
510, 476852246, 0.30609444, 0.5401099, 0.4858368, -0.6152663, 14.640013, 0.675947, -4.6662655
511, 476868913, 0.3106567, 0.5558243, 0.46819338, -0.61265767, 10.439641, -1.8659203, -4.308489
512, 476885580, 0.31825143, 0.57141215, 0.4497969, -0.6081853, 4.9310713, -1.9902999, -3.3344417
513, 476902247, 0.33080798, 0.58121526, 0.43835023, -0.60050523, 1.3635744, 1.7792609, 0.90143204
514, 476918914, 0.34271798, 0.59441596, 0.4318763, -0.58540523, 1.5924646, 6.2783656, 6.28273
515, 476935581, 0.3518252, 0.6133024, 0.426553, -0.56403404, 1.2035009, 2.647644, 6.7241917
516, 476952248, 0.3627296, 0.62755436, 0.42265278, -0.54403114, -1.2412546, 1.3079486, 4.836973
517, 476968915, 0.37186357, 0.64092124, 0.41835433, -0.52528036, -2.5267568, 0.88625705, 4.5734615
518, 476985582, 0.37741566, 0.6558234, 0.41316724, -0.5067035, -2.3955023, -0.6012463, 3.4261875
519, 477002249, 0.38090506, 0.6715701, 0.40803793, -0.48724985, -3.8973727, -1.8566968, 2.696456
520, 477018916, 0.38468623, 0.6840322, 0.40530527, -0.46887803, -6.14891, -2.8001614, 1.2112255
521, 477035583, 0.38687283, 0.69422907, 0.4085777, -0.4488229, -6.0177655, -1.203174, -0.13813305
522, 477052250, 0.38958862, 0.7012918, 0.41796306, -0.42628598, -5.982384, -2.4652433, -0.17339611
523, 477068917, 0.3991322, 0.70163274, 0.43191954, -0.40230933, -6.420883, -3.5974333, -1.6581907
524, 477085584, 0.41030517, 0.6984382, 0.4449288, -0.38193497, -7.5014024, -1.4165648, -3.3853054
525, 477102251, 0.41729245, 0.69614017, 0.4510464, -0.37123498, -8.818904, 0.9767004, -5.017822
526, 477118918, 0.41750112, 0.6981532, 0.45131415, -0.36686897, -7.7715983, 2.042987, -5.94147
527, 477135585, 0.41173035, 0.703183, 0.44905743, -0.36655408, -6.837385, 1.0916872, -5.359424
528, 477152252, 0.4047892, 0.7087316, 0.44318983, -0.3707162, -5.120293, -0.28104305, -4.786177
529, 477168919, 0.39603183, 0.715834, 0.43451515, -0.37674856, -3.3720396, -1.3032991, -4.075819
530, 477185586, 0.38302362, 0.7254812, 0.42494845, -0.38261107, -1.9630135, -1.8367562, -2.7680063
531, 477202253, 0.37144044, 0.7336134, 0.41779426, -0.38638553, -1.160713, 0.28010097, -1.289774
532, 477218920, 0.36473808, 0.73702276, 0.41664296, -0.3875238, 0.899052, -0.90247935, 0.15621376
533, 477235587, 0.36644053, 0.7349219, 0.4210966, -0.38508603, 5.1148095, -4.4230185, 1.8042707
534, 477252254, 0.37057537, 0.731506, 0.42671105, -0.38143557, 7.407071, -1.6762309, 2.918148
535, 477268921, 0.37309173, 0.72886336, 0.43061477, -0.37965012, 6.202175, -0.49682593, 3.881298
536, 477285588, 0.37644446, 0.7262807, 0.43359664, -0.37789214, 5.792506, -0.056412436, 3.7507353
537, 477302255, 0.3808024, 0.72419316, 0.43752244, -0.37297517, 5.718277, 0.34412545, 3.6842928
538, 477318922, 0.38993, 0.7197385, 0.4437647, -0.36470085, 3.3257453, -0.2877081, 2.657754
539, 477335589, 0.40287134, 0.71235514, 0.4511131, -0.3560115, -0.7282439, -1.1141433, 0.7278528
540, 477352256, 0.4173695, 0.7016222, 0.45794326, -0.3518801, -5.693445, -3.426403, -1.518053
541, 477368923, 0.42965293, 0.68956655, 0.46748313, -0.3483658, -9.056783, -4.3439727, 9.582169
542, 477385590, 0.44615108, 0.67717445, 0.4753852, -0.34116852, 2.348481, -2.414668, 6.290985
543, 477402257, 0.45426765, 0.6709677, 0.47826052, -0.33869284, 6.254484, -2.4138367, -1.8745422
544, 477418924, 0.46237254, 0.66054624, 0.4834309, -0.3408629, -7.7556787, -2.342929, -5.3979907
545, 477435591, 0.46486792, 0.6502048, 0.49474025, -0.34112522, -14.876523, 1.5515087, -2.9964643
546, 477452258, 0.46581137, 0.64283556, 0.5009309, -0.34475088, -15.651201, 3.30765, -1.0574093
547, 477468925, 0.45668647, 0.64114946, 0.50432545, -0.35499784, -6.221019, 2.01782, -1.046071
548, 477485592, 0.445623, 0.6387661, 0.50853217, -0.36714542, -3.099803, -0.33434007, 2.1973505
549, 477502259, 0.43410534, 0.63649046, 0.51151633, -0.3805079, -0.5105221, -3.8576028, 1.7270737
550, 477518926, 0.42819533, 0.63124007, 0.51403207, -0.39237544, 0.28179643, -2.242016, 0.34162998
551, 477535593, 0.4240078, 0.6250643, 0.51648957, -0.4034268, -0.80426633, 1.4964832, 0.7853956
552, 477552260, 0.41780257, 0.61928785, 0.5195806, -0.4146833, -1.4667506, 2.3858442, 0.049214363
553, 477568927, 0.40968707, 0.6134507, 0.5232428, -0.42667866, -1.8609443, 1.5090363, -1.4284544
554, 477585594, 0.39992633, 0.60794246, 0.5267902, -0.43927184, -1.070645, 1.5782142, -1.3190279
555, 477602261, 0.38940936, 0.6030384, 0.52968764, -0.45181704, -0.38504767, 1.4070367, -0.7236891
556, 477618928, 0.37974814, 0.5974977, 0.5319014, -0.46461955, -0.32631594, -0.9728589, -0.25207615
557, 477635595, 0.3724414, 0.5897436, 0.5350459, -0.4766742, -0.65598327, -1.6225697, -0.02560997
558, 477652262, 0.3658437, 0.58084553, 0.5393366, -0.48774529, -0.068779856, -0.28880176, -0.2619629
559, 477668929, 0.35883668, 0.5718423, 0.5442595, -0.49801296, 1.5453337, 0.3040259, -0.30966854
560, 477685596, 0.35114834, 0.56355476, 0.54848796, -0.50819725, 1.8977455, 0.1746718, -0.95499325
561, 477702263, 0.34407708, 0.5563303, 0.55090183, -0.5182833, 2.1922612, 0.1999538, -1.4740982
562, 477718930, 0.3378242, 0.5501665, 0.55245334, -0.52724725, 2.1644228, 0.9132867, -1.4204922
563, 477735597, 0.33200404, 0.54514784, 0.5528683, -0.535655, 2.3506536, 1.1296016, -0.5782585
564, 477752264, 0.3254597, 0.54166275, 0.5515235, -0.5445199, 1.7574717, 1.5974524, 0.06169319
565, 477768931, 0.31758824, 0.5396901, 0.5485066, -0.55408955, 1.5062612, 1.3899415, 1.0918503
566, 477785598, 0.30989075, 0.53853774, 0.5435559, -0.5643529, 2.540319, 0.32520464, 1.238697
567, 477802265, 0.30446875, 0.53682643, 0.538129, -0.57405216, 3.399153, 0.06462274, 0.3709278
568, 477818932, 0.3009984, 0.5344728, 0.53360933, -0.58223915, 4.0887284, 0.2070215, 0.29498482
569, 477835599, 0.2988625, 0.53157437, 0.530279, -0.5889965, 4.7609, 0.33501977, 0.514719
570, 477852266, 0.29745463, 0.52846926, 0.5276842, -0.59480494, 3.9920673, 1.2797583, 1.2440596
571, 477868933, 0.29655945, 0.5258266, 0.5241903, -0.60065466, 4.1000295, 2.4190378, 1.1755571
572, 477885600, 0.2959121, 0.52456105, 0.5186046, -0.60689664, 5.7268624, 3.062076, -0.17062187
573, 477902267, 0.29583028, 0.5249176, 0.51064724, -0.61334157, 8.160316, 3.3255367, -1.5365381
574, 477918934, 0.29722437, 0.5275619, 0.50192416, -0.6175847, 11.366664, 4.3013754, -3.2508311
575, 477935601, 0.30128363, 0.53560615, 0.49139118, -0.61716413, 16.109684, 3.20157, -5.3744636
576, 477952268, 0.30534413, 0.5506891, 0.47501722, -0.6147095, 15.162801, -0.71239614, -5.7148185
577, 477968935, 0.3104433, 0.56957066, 0.45335644, -0.6112979, 9.17524, -4.539196, -4.201107
578, 477985602, 0.3218355, 0.58223534, 0.43575856, -0.60625154, 3.285507, -2.6748333, -0.4810686
579, 478002269, 0.3356884, 0.5888101, 0.42747808, -0.59823155, -2.9329402, 6.4634695, 5.911351
580, 478018936, 0.34227443, 0.60902345, 0.42315805, -0.5769563, -0.5050531, 9.69708, 7.6776295
581, 478035603, 0.34934658, 0.6261605, 0.4182282, -0.557645, 0.35985428, 0.95061713, 4.855695
582, 478052270, 0.35789022, 0.6385343, 0.41567945, -0.5398164, -2.2561486, 1.0292637, 4.223318
583, 478068937, 0.36332375, 0.65161324, 0.41187572, -0.52321786, -2.7713943, -1.4929733, 4.244931
584, 478085604, 0.36878005, 0.66424364, 0.41058055, -0.50419044, -2.1322556, -2.457529, 3.13274
585, 478102271, 0.37548247, 0.67531735, 0.41507798, -0.48028368, -3.7316887, -1.5577818, 2.0358248
586, 478118938, 0.3860388, 0.6811939, 0.4247795, -0.4544383, -5.6725087, -4.558215, 1.2939501
587, 478135605, 0.40149495, 0.6808627, 0.44018784, -0.42598712, -5.794753, -4.1075373, -0.049423218
588, 478152272, 0.41442394, 0.6800637, 0.45362273, -0.39999408, -6.15853, -0.7698727, -2.104196
589, 478168939, 0.41940597, 0.68242776, 0.45694926, -0.38677022, -8.12045, 2.1781363, -3.793777
590, 478185606, 0.41919842, 0.6878843, 0.45346996, -0.3813864, -8.240117, 1.6931854, -5.400148
591, 478202273, 0.4179027, 0.69409156, 0.44871336, -0.37716454, -7.805535, 0.14363708, -4.9089427
592, 478218940, 0.4127384, 0.7014171, 0.44207007, -0.37714437, -7.7787704, 0.20925272, -4.235472
593, 478235607, 0.40545726, 0.7088481, 0.4351423, -0.37919998, -6.7690196, -0.30639893, -4.874677
594, 478252274, 0.39612824, 0.7162619, 0.42805097, -0.38317916, -5.078298, -1.5093783, -4.763343
595, 478268941, 0.38390288, 0.72476065, 0.41982183, -0.3887067, -2.32668, -3.0411878, -4.4607105
596, 478285608, 0.36974669, 0.73433894, 0.4117462, -0.3930666, -1.2840238, -2.6108057, -3.2124949
597, 478302275, 0.35960385, 0.7408397, 0.40590885, -0.39633602, 1.0362251, -2.4806156, 0.5344553
598, 478318942, 0.35957685, 0.7408742, 0.40707785, -0.39509544, 3.8236523, 0.26207474, 1.8685875
599, 478335609, 0.35747316, 0.7412569, 0.41038898, -0.3928544, 6.6807237, 0.73448277, 2.50004
600, 478352276, 0.36146826, 0.73962444, 0.41127557, -0.39134532, 9.093471, -3.4729934, 4.0429
601, 478368943, 0.36805093, 0.73816997, 0.41184407, -0.3873378, 8.164103, -2.5611863, 4.566085
602, 478385610, 0.3753978, 0.7352673, 0.41559795, -0.38175812, 5.105187, -0.45469552, 4.092535
603, 478402277, 0.38650915, 0.7295149, 0.42343232, -0.37299654, 2.755496, 0.72313815, 3.4343414
604, 478418944, 0.40096387, 0.7210122, 0.43272957, -0.36347932, -1.0789776, -0.28307647, 1.3687057
605, 478435611, 0.41620913, 0.71016294, 0.44088224, -0.35786077, -4.828422, -1.7281126, -1.1359177
606, 478452278, 0.42974284, 0.69724685, 0.44815066, -0.3582338, -8.738863, -5.6323156, 1.6722994
607, 478468945, 0.4431845, 0.68151593, 0.46204007, -0.35446438, -9.285439, -1.0040506, 10.748117
608, 478485612, 0.45684883, 0.66978467, 0.47028333, -0.34858847, 8.420658, 0.26378372, 3.1518736
609, 478502279, 0.4653981, 0.6618287, 0.47467804, -0.3465125, 4.5428467, -0.36857376, -1.7208385
610, 478518946, 0.47093287, 0.6517076, 0.4839484, -0.3453927, -7.8205485, -0.9413881, -5.0215344
611, 478535613, 0.47360402, 0.64084065, 0.4973714, -0.34299698, -12.029102, 0.20738135, -2.617703
612, 478552280, 0.47220027, 0.63326234, 0.5062323, -0.3460309, -12.228796, 2.177493, -1.1724682
613, 478568947, 0.46574202, 0.627924, 0.5130503, -0.3543694, -8.062838, 1.6934502, -1.6353731
614, 478585614, 0.45554808, 0.6248215, 0.5180285, -0.3656819, -2.8710105, -1.693949, 0.8372946
615, 478602281, 0.44597098, 0.6224606, 0.52065164, -0.37759414, 0.41364604, -2.7937102, 0.055412292
616, 478618948, 0.43961504, 0.61809134, 0.523609, -0.38799256, -0.16990225, 0.24180749, -0.11619377
617, 478635615, 0.433322, 0.61370516, 0.52611285, -0.39850444, -1.2593135, 2.1367328, 1.0112009
618, 478652282, 0.42527032, 0.6096528, 0.5282774, -0.41035864, -2.7935412, 0.90849054, 0.10883522
619, 478668949, 0.41452417, 0.6059753, 0.53029, -0.42397985, -2.2688143, -0.50307757, -0.55756474
620, 478685616, 0.4036202, 0.6014217, 0.53253055, -0.43794608, -1.192377, -0.33115724, -0.12021446
621, 478702283, 0.39338857, 0.5963122, 0.53474534, -0.45133942, -0.5480826, 0.16746865, 0.07120228
622, 478718950, 0.38368365, 0.59092194, 0.53644615, -0.46457127, -0.009747176, 0.046486, -0.04573536
623, 478735617, 0.37500322, 0.58467036, 0.53778845, -0.4778278, 0.37532988, -0.6050223, -0.11392403
624, 478752284, 0.36740023, 0.5773935, 0.53947264, -0.49051574, 0.44655252, -0.18593462, -0.08154392
625, 478768951, 0.35912326, 0.5702548, 0.54231423, -0.5017349, 0.7407199, 1.4349785, -0.35818672
626, 478785618, 0.3501949, 0.5640277, 0.54473937, -0.5123457, 1.3438681, 1.1480609, -0.7524576
627, 478802285, 0.34198883, 0.5577888, 0.54577583, -0.5234949, 1.5046083, 0.4150146, -1.5009165
628, 478818952, 0.3346938, 0.55218464, 0.5461081, -0.5337048, 2.4048479, 0.902609, -1.7686806
629, 478835619, 0.32906902, 0.5469291, 0.5462038, -0.5424448, 2.6384673, 0.9510385, -1.0895433
630, 478852286, 0.32323006, 0.5429772, 0.5454006, -0.5506714, 2.656811, 1.9228784, -0.4963131
631, 478868953, 0.31627408, 0.5408275, 0.5428017, -0.5593258, 2.4742827, 1.913877, -0.2530737
632, 478885620, 0.30941162, 0.54002255, 0.53791213, -0.5685887, 3.4545999, 0.66896063, 0.15697479
633, 478902287, 0.30459428, 0.539031, 0.5325939, -0.577074, 3.8238351, 0.21239094, 0.25102997
634, 478918954, 0.30179986, 0.5374624, 0.5287484, -0.5835057, 4.2390475, -0.13039924, 0.58743477
635, 478935621, 0.30047852, 0.535656, 0.5257613, -0.5885262, 4.7719193, 0.64700407, 0.46871376
636, 478952288, 0.30040795, 0.5339715, 0.52273196, -0.5927762, 4.9810843, 2.0161967, 0.51383114
637, 478968955, 0.30085143, 0.53333086, 0.5181755, -0.5971129, 6.183257, 2.487185, 0.54628944
638, 478985622, 0.3024142, 0.53370017, 0.51137984, -0.60183305, 8.37009, 2.9405994, -0.6890106
639, 479002289, 0.30509865, 0.536241, 0.5032027, -0.6051035, 11.31571, 4.183595, -2.372364
640, 479018956, 0.30858335, 0.5447822, 0.49145105, -0.60536534, 15.886675, 3.615641, -4.1988306
641, 479035623, 0.31071994, 0.5614948, 0.4722795, -0.604261, 15.934412, -0.7381788, -4.855004
642, 479052290, 0.31433466, 0.58208597, 0.44646692, -0.60252774, 9.4575, -5.9566283, -3.920054
643, 479068957, 0.32531923, 0.59562904, 0.42344138, -0.60007805, 2.4416583, -4.215748, -0.66454124
644, 479085624, 0.33799648, 0.602177, 0.41222653, -0.59431756, -4.2529616, 5.1873145, 5.6543074
645, 479102291, 0.34407654, 0.62134796, 0.40862748, -0.5732056, -1.6559559, 14.061705, 7.112509
646, 479118958, 0.35006952, 0.641659, 0.40148395, -0.55185, 1.2622465, 3.650059, 5.748085
647, 479135625, 0.35740325, 0.6562399, 0.39653087, -0.53327113, -2.321195, 1.2680603, 4.973461
648, 479152292, 0.36234742, 0.67059547, 0.39274684, -0.51454705, -2.630165, 0.27040395, 4.448286
649, 479168959, 0.36629945, 0.68494254, 0.38849834, -0.49573228, -3.0959435, -1.8568788, 3.3338957
650, 479185626, 0.3705442, 0.69634265, 0.3876062, -0.47704098, -5.5751047, -2.8131201, 1.4944286
651, 479202293, 0.37129882, 0.7066776, 0.3932569, -0.456175, -6.1040215, -2.7448668, 0.39127636
652, 479218960, 0.3745727, 0.7120228, 0.40673983, -0.43276346, -6.084172, -5.3166666, 0.1371355
653, 479235627, 0.38912654, 0.7085099, 0.42678842, -0.40552253, -4.822152, -4.7605586, -1.4784069
654, 479252294, 0.40730453, 0.6998885, 0.44696844, -0.38010627, -6.831954, -2.448613, -3.4190416
655, 479268961, 0.41758543, 0.6935128, 0.45714384, -0.36835396, -8.524762, 1.9058965, -4.828455
656, 479285628, 0.41801253, 0.69370306, 0.4589664, -0.36523175, -8.492787, 2.3536446, -6.6108084
657, 479302295, 0.4124222, 0.6978968, 0.45786896, -0.3649751, -7.6088843, 1.3001119, -5.72613
658, 479318962, 0.40364572, 0.7045882, 0.45198682, -0.36923772, -5.977664, 0.8782492, -5.0128746
659, 479335629, 0.39166874, 0.7141675, 0.44162938, -0.3762004, -4.386938, -0.12013087, -4.450735
660, 479352296, 0.37656057, 0.72577035, 0.42918095, -0.3837526, -2.522827, -2.0474546, -3.020348
661, 479368963, 0.36271158, 0.7363373, 0.4179457, -0.38932237, -0.78264505, -1.9669982, -1.3737144
662, 479385630, 0.3539974, 0.7427091, 0.41202235, -0.39154756, 1.9729875, -1.9300563, 0.7820225
663, 479402297, 0.35488144, 0.74251574, 0.41385996, -0.38916883, 5.1429453, -3.2078397, 1.473237
664, 479418964, 0.36027023, 0.73926413, 0.41868976, -0.38522172, 6.8633513, -2.6502056, 1.966609
665, 479435631, 0.36642605, 0.7353167, 0.4216769, -0.38370904, 6.199019, -2.2928402, 3.282134
666, 479452298, 0.3732637, 0.7307296, 0.42451164, -0.3827548, 4.5791, -1.712955, 3.9268122
667, 479468965, 0.38035214, 0.7264464, 0.42828822, -0.3797107, 4.2957478, 0.09514589, 4.1569624
668, 479485632, 0.3900253, 0.7208951, 0.4336754, -0.37432474, 3.4054983, 1.0639682, 3.8565912
669, 479502299, 0.4018975, 0.71377623, 0.44036135, -0.36754143, 0.72333777, 0.8321819, 1.8888206
670, 479518966, 0.4146333, 0.7054202, 0.44644237, -0.3621514, -3.023798, -0.3414136, -0.2996006
671, 479535633, 0.42695922, 0.69510937, 0.45118368, -0.36189064, -8.38183, -3.8905094, 4.511935
672, 479552300, 0.4390197, 0.68373144, 0.4601498, -0.35782385, -5.228592, -1.4422623, 8.010136
673, 479568967, 0.45074984, 0.67424935, 0.46676108, -0.35263208, 5.8978667, -2.4646292, 1.376812
674, 479585634, 0.4580052, 0.66666394, 0.47051147, -0.3527211, 0.33737895, -3.2827177, -4.698614
675, 479602301, 0.46087942, 0.6590877, 0.47703162, -0.35445344, -8.21713, 0.18763745, -3.9153953
676, 479618968, 0.46193582, 0.65090734, 0.48562557, -0.35651878, -11.577354, 1.9156746, -1.3729286
677, 479635635, 0.46302345, 0.64207, 0.49301204, -0.3609673, -12.186248, 3.919153, -1.3355789
678, 479652302, 0.4563141, 0.636248, 0.50017285, -0.36985955, -5.0029693, -0.65554273, -0.95133877
679, 479668969, 0.4465296, 0.6321109, 0.5061325, -0.38063094, -1.3218603, -1.5877752, 1.2015352
680, 479685636, 0.43672314, 0.62835234, 0.51098907, -0.3915856, -1.4816104, -0.7760303, 1.1682224
681, 479702303, 0.42856303, 0.62365687, 0.5149231, -0.40279406, -1.3912022, 0.57441866, 0.19946003
682, 479718970, 0.4209057, 0.61878586, 0.5175345, -0.41485348, -1.527896, -0.10691273, 0.5335398
683, 479735637, 0.41295102, 0.6129545, 0.5200441, -0.42815334, -2.1198294, -0.67848474, 0.19072437
684, 479752304, 0.40416044, 0.6062, 0.52327245, -0.44200116, -1.4193343, 0.34054142, -0.14703846
685, 479768971, 0.39463136, 0.5989564, 0.5275062, -0.45525548, -1.0224578, 1.6679618, -0.20609665
686, 479785638, 0.38404217, 0.5923667, 0.5307516, -0.46895492, -0.31297794, 1.4155517, -0.32169437
687, 479802305, 0.37364668, 0.5861292, 0.5320781, -0.48346296, 0.67947334, -0.04346947, -0.41622734
688, 479818972, 0.3650501, 0.5788247, 0.53335065, -0.49723274, 0.8255766, -0.15973644, -0.61413956
689, 479835639, 0.3574504, 0.57102233, 0.53601414, -0.50877726, 0.9925258, 0.64154255, -0.79219913
690, 479852306, 0.3500109, 0.56377554, 0.53888226, -0.51890117, 1.7954173, 1.1135263, -1.2942286
691, 479868973, 0.34277362, 0.5571844, 0.5410767, -0.52847975, 2.0815363, 0.74604577, -1.7121019
692, 479885640, 0.33591813, 0.5510013, 0.54302865, -0.5372891, 1.6209675, 0.8885559, -1.6264668
693, 479902307, 0.3292368, 0.5454616, 0.5443954, -0.5456292, 0.93872136, 1.263905, -1.7335434
694, 479918974, 0.32242158, 0.5410053, 0.5441999, -0.5542625, 0.7218741, 1.1460658, -1.0529003
695, 479935641, 0.31566322, 0.5375158, 0.5419298, -0.5636916, 1.681753, 0.7284991, 0.5676813
696, 479952308, 0.3084766, 0.53477234, 0.5384071, -0.57356894, 2.1679187, 0.110169314, 1.5797195
697, 479968975, 0.30185422, 0.5324125, 0.5334843, -0.58379644, 3.11544, 0.080426216, 1.4591722
698, 479985642, 0.29816014, 0.5304036, 0.52848834, -0.5920097, 5.334749, 1.08454, -0.0023651123
699, 480002309, 0.29641575, 0.5290993, 0.52355903, -0.5983982, 6.5468645, 1.3262618, -0.2509327
700, 480018976, 0.29553184, 0.5284932, 0.518783, -0.60350895, 6.6130624, 1.7086025, 0.45296192
701, 480035643, 0.29528594, 0.5286393, 0.513612, -0.60790837, 6.461228, 2.2210248, 0.4337902
702, 480052310, 0.2956992, 0.5298591, 0.5068402, -0.61231303, 7.593744, 2.5955832, -0.18505669
703, 480068977, 0.29725817, 0.5325735, 0.49760985, -0.6167578, 9.5178, 2.7532616, -1.4813023
704, 480085644, 0.3003642, 0.53703785, 0.4868283, -0.619978, 12.061626, 3.7788925, -2.8018532
705, 480102311, 0.30454654, 0.5477093, 0.47326067, -0.61910665, 15.81639, 1.9246883, -4.9127183
706, 480118978, 0.31022176, 0.56379676, 0.4540258, -0.6162459, 12.991215, -3.693979, -3.98215
707, 480135645, 0.3196034, 0.58023196, 0.43119195, -0.6125853, 6.4160137, -5.4955373, -2.977262
708, 480152312, 0.33241042, 0.5916358, 0.41349617, -0.6070371, 1.3919095, -0.024655044, 0.79120255
709, 480168979, 0.34221244, 0.6023659, 0.4066351, -0.5955643, -1.6893141, 11.267222, 6.509716
710, 480185646, 0.3493824, 0.62332344, 0.40166473, -0.5727722, 1.6208874, 9.156011, 7.0691376
711, 480202313, 0.3608013, 0.63896835, 0.39668977, -0.5515269, -2.3437023, 1.6316917, 4.7345886
712, 480218980, 0.37243783, 0.6515238, 0.39178947, -0.5322694, -3.9124637, 1.1213974, 4.408513
713, 480235647, 0.38142627, 0.6652339, 0.38670644, -0.51228786, -2.554512, -0.33031327, 3.6100826
714, 480252314, 0.388993, 0.67889124, 0.38277188, -0.49120224, -3.9256773, -1.5858376, 2.8130398
715, 480268981, 0.39539805, 0.6893496, 0.3829892, -0.47093502, -6.3405623, -2.0827878, 1.1890554
716, 480285648, 0.39549354, 0.70020086, 0.38985023, -0.4486904, -6.0549226, -0.67036396, -0.14164448
717, 480302315, 0.3935774, 0.7089408, 0.40128562, -0.42599586, -6.539999, -2.7602382, 0.46521854
718, 480318982, 0.39867887, 0.7105154, 0.415053, -0.40491608, -6.510985, -3.9036467, -1.0338545
719, 480335649, 0.407559, 0.7074605, 0.42725605, -0.3883948, -7.9000278, -2.2935193, -3.3774676
720, 480352316, 0.41304308, 0.7048153, 0.43659025, -0.37685922, -8.723017, -0.0395172, -5.4003468
721, 480368983, 0.41542158, 0.70272535, 0.44348127, -0.37003964, -8.251976, -0.23394486, -6.236874
722, 480385650, 0.41199985, 0.7034989, 0.44649404, -0.3687702, -6.7579255, 0.71263427, -6.0945725
723, 480402317, 0.40663135, 0.70561135, 0.447063, -0.3700015, -5.720332, 0.3801452, -6.0086317
724, 480418984, 0.39965114, 0.70965695, 0.44394904, -0.37360182, -4.036233, 0.45200694, -4.791265
725, 480435651, 0.3885797, 0.7168947, 0.43756667, -0.3789538, -2.2789438, 0.007054516, -3.6990843
726, 480452318, 0.37627655, 0.7247475, 0.43134564, -0.3835373, -1.2709817, 0.3325683, -1.7296534
727, 480468985, 0.36484644, 0.73161626, 0.42616394, -0.38731393, 3.0075083, -1.7949675, 0.85495186
728, 480485652, 0.36271682, 0.7336888, 0.42374486, -0.38804692, 7.964487, -6.1194363, 2.3716402
729, 480502319, 0.36894703, 0.73092556, 0.4257299, -0.3852048, 9.284943, -5.3121653, 2.4845314
730, 480518986, 0.37655085, 0.7269377, 0.4295816, -0.38109538, 8.426363, -2.0678751, 4.532139
731, 480535653, 0.38382834, 0.7235379, 0.4339688, -0.37529033, 7.9785624, 1.0574358, 6.7764244
732, 480552320, 0.39174038, 0.72070503, 0.4379009, -0.36792624, 5.626761, 2.046282, 5.171795
733, 480568987, 0.40196228, 0.7167317, 0.44300362, -0.35843104, 1.0010629, 0.8779828, 2.7632275
734, 480585654, 0.41382185, 0.71114874, 0.44776264, -0.35004413, -3.2327676, -1.1646067, 1.0119915
735, 480602321, 0.42618695, 0.703319, 0.45078358, -0.34713715, -7.1804385, -2.1326933, -0.91272545
